mean,std,peak,autocorr,skewness,kurtosis,label
0.17243103887105846,1.2738254325129859,0.1221165841471312,1.066462536416626,-2.3752497726671113,4.567517100299833,click
0.17220638025780033,1.273250198123837,0.1221165841471312,1.055265665177868,-2.3758004241017967,4.579160706383843,click
0.17812120562689396,1.251446787812468,0.12811063851199578,1.2699003719643205,-2.4755991249703024,5.721671245214729,click
0.17905130977362627,1.2535058373256103,0.12811063851199578,1.123972584596514,-2.4808756646947336,5.675690238116072,click
0.1801089198739234,1.2556081883556374,0.12811063851199578,1.1115479981108687,-2.5036008037949644,5.686343078768502,click
0.17641010078749453,1.2468450390485604,0.12811063851199578,1.5694127343162552,-2.533126935801835,6.034056304256742,click
0.1794913137027557,1.2543942433286472,0.12811063851199578,1.1188883914599224,-2.489338695988594,5.676383668614395,click
0.19232007919234495,1.1545186879848996,0.092207670390098,1.1580325939946756,-2.59869626356944,5.738155062752384,click
0.19207315846149728,1.15400097629818,0.092207670390098,1.5149217687772167,-2.60134781350706,5.761976382474021,click
0.19216161775641197,1.1541865138465686,0.092207670390098,1.2710157824004966,-2.6004024266176957,5.75339689623085,click
0.1921196789048674,1.1541023357938578,0.092207670390098,1.1480571641024973,-2.6004909653596204,5.756184601894796,click
0.1923021420675034,1.154483566803479,0.092207670390098,1.1562125750066796,-2.598640135777151,5.739039466870121,click
0.19229549749366903,1.1544706427673763,0.092207670390098,1.1531370711581848,-2.5986107382116646,5.739338201048842,click
0.22492839807491627,1.161591994185752,0.115815320243642,1.731041998498629,-2.7283963102278874,6.708220310399838,click
0.22482908028404366,1.1614368894411764,0.115815320243642,1.7183760566866328,-2.7275991746792494,6.711384095824391,click
0.2242641380082245,1.1605394309782775,0.115815320243642,1.3305718309561672,-2.724655024499545,6.735403111200199,click
0.2235999100769176,1.1592683022291188,0.115815320243642,1.3271880821553537,-2.744314558402234,6.846794162162762,click
0.2225249913669499,1.1570802943190321,0.114946969498014,1.3250114265871584,-2.7930291919695716,7.085793332234283,click
0.12922915033727056,2.2491530884003477,0.2060686368328539,1.2160128414438747,-0.12025414497205396,-1.7077675022140344,double_click
0.12735530141671128,2.2309019871656552,0.2060686368328539,1.9408419392315461,-0.09813549528490241,-1.6673753001555771,double_click
0.12876687872096979,2.2456274081158214,0.2060686368328539,2.1344734885962264,-0.07187289901757393,-1.6575344172105797,double_click
0.2186624380582002,1.140581553106253,0.10011844555647201,1.3108084631198647,-3.0043130019354036,8.07982326259733,none
0.2254790243665111,1.0295873779698166,0.030893970154238004,1.3127961292394923,-3.6280001303385094,12.705199563169714,none
0.2277728963768686,1.0052455261494715,0.004568255994425008,1.3211133450997978,0.5023615462287038,-0.46878968115503206,none
0.1715169676789836,1.755326637220492,0.1904197682322364,1.019579560117276,-0.8626030136743954,-0.5951433078342121,double_click
0.16745969372581904,1.734402451263284,0.1904197682322364,1.4033697886545995,-0.8672200898968258,-0.48716956157945956,double_click
0.16404026218586373,1.7149569536180922,0.1904197682322364,1.2877875312460627,-0.9378666428957559,-0.34757565916870403,double_click
0.20169986682947683,1.0545585931436126,0.04066092241093899,1.218237650361316,-1.4505966697533232,1.632707318977908,none
0.20690814263211366,1.0207402010839939,0.013624158529723013,1.2089441754665051,-0.40693550709068443,-1.202080335372676,none
0.2088678219693966,1.0151155046836933,0.010905522582558003,1.2148714304245019,-1.0692015491501636,0.12868108543267942,none
0.1643795314647809,1.7884701652777315,0.1804268511634562,1.0115051330668108,-1.1005671794537453,-0.35887124646768376,double_click
0.1622645169278473,1.7773860010062377,0.1804268511634562,1.3414715271537088,-1.110423433228261,-0.31625878104112237,double_click
0.16096118603994,1.770216501539728,0.1804268511634562,1.475605886474881,-1.1289512380462152,-0.2795804223149805,double_click
0.15914244827234833,1.7598950337698884,0.1782674389505882,1.1280071726351668,-1.1695938687499858,-0.21939647128252204,double_click
0.18276604371748628,1.0640298751672865,0.031335239667778986,0.9934646761915431,-0.05147237928605313,-1.5256109958205102,none
0.17280894203743244,1.0377113649805576,0.023219250819719983,1.0280648419495704,0.2538362792383238,-0.832516333563385,none
0.14650376229793402,1.6376530956880453,0.16443234028884038,0.9640788287806267,-1.1126187640503573,-0.06755728184547083,double_click
0.1508036390719403,1.660934926207116,0.16443234028884038,1.3671424686627989,-1.0767111028035754,-0.2038402157652328,double_click
0.1532748278899793,1.674069666096664,0.16443234028884038,1.5417170445852046,-1.0654623588024212,-0.27079658525491057,double_click
0.19615656500823161,1.0793760513983675,0.061488008004524,1.1541649255930317,-3.0725486999971396,8.927271003554633,none
0.19995030754793477,1.0134426407436345,0.010789869138843,1.134461819506854,-0.06879373161079702,-0.4606197879114613,none
